assists,bountyLevel,champExperience,champLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,goldEarned,goldSpent,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
15,1,10647,13,8,1162,2074,1162,3225,1,5,0,9119,8675,0,2,0,0,1,342,12088,3936,3225,0,0,3248,1141,2145,0,0,95,33,61,4,48,1783,15423,5164,4896,5371,12927,12049,11,290,12,14,0,86,86,0,62,5,6,25,TRUE,NA1_4456574972
11,0,8381,11,5,216,216,216,3286,4,3,0,6279,5925,0,0,0,0,0,752,10878,2348,2832,0,0,3130,219,4718,0,0,65,80,23,7,21,1682,14009,2568,1624,7798,22330,18678,14,175,78,5,0,0,0,247,51,3,7,22,FALSE,NA1_4456519778
25,1,13029,15,13,882,3221,882,5058,4,8,0,9190,8050,0,1,0,0,1,307,19005,4854,3316,0,0,2843,493,6912,0,0,94,94,34,8,36,1962,21848,5347,1596,10328,40143,30367,27,198,63,11,0,0,0,99,78,11,7,33,TRUE,NA1_4456462305
14,0,7109,10,5,455,616,455,2372,2,1,0,5920,5485,0,0,0,0,0,1003,8522,3295,2150,0,0,2435,855,2199,0,0,51,48,17,4,21,1160,10957,4151,522,4485,13136,11037,9,134,30,4,0,0,0,135,31,3,2,12,TRUE,NA1_4456413209
9,0,7713,11,6,72,2021,72,7138,7,2,0,5762,5410,0,0,0,0,0,488,8647,5227,5400,0,0,2464,636,7134,0,0,61,64,32,8,33,1630,13019,5863,1178,13050,23757,18565,8,142,194,5,0,1907,0,515,44,4,4,19,FALSE,NA1_4456346116
6,1,4836,8,5,939,1862,939,2412,1,2,0,4202,3425,0,2,0,0,1,656,5897,1492,865,0,0,2302,246,3164,0,0,49,18,27,2,24,949,8199,1739,1274,4113,1959,1360,2,173,16,7,0,0,0,83,20,3,2,6,TRUE,NA1_4456235056
16,0,6859,10,4,1164,1794,1164,2696,0,2,0,5664,4685,0,0,0,0,0,0,8521,2851,2824,0,0,2580,577,2157,0,0,61,59,20,5,21,1272,11102,3428,1260,5085,16645,14261,6,111,0,5,0,0,0,104,29,2,3,13,TRUE,NA1_4456240945
19,0,10878,13,5,987,1265,987,6293,7,3,0,7541,6625,0,0,0,0,0,303,13481,4482,5465,0,0,2236,538,5916,0,0,79,42,19,7,42,1736,20065,5604,1070,12309,23223,18597,13,175,158,8,0,4348,582,927,53,3,6,26,TRUE,NA1_4456195301
13,0,10727,13,5,489,489,489,7993,11,3,0,6836,6475,0,0,0,0,0,278,9072,3793,2372,0,0,2221,647,14413,0,0,62,49,33,8,29,1817,11591,4739,1051,17284,21158,17054,6,147,253,5,0,297,297,499,54,3,5,26,FALSE,NA1_4456171578
10,0,8578,11,8,312,870,312,8915,6,6,0,6640,6550,0,1,0,0,1,675,9386,3612,3931,0,0,3227,985,9560,0,0,57,26,29,7,37,1662,12914,4898,1090,13836,13311,10687,9,180,119,12,0,300,300,343,57,6,7,28,FALSE,NA1_4456148433
20,0,7793,11,5,1671,1847,1671,5426,5,2,0,7087,5410,0,0,0,0,0,377,10769,2264,2393,0,0,4169,775,6608,0,0,90,25,52,4,39,1451,14952,3054,5001,9717,9700,8605,7,305,99,9,0,13,13,715,46,3,4,16,TRUE,NA1_4456145695
16,0,9789,12,8,1165,2140,1165,5787,2,4,0,7326,6475,0,1,0,0,1,407,12638,2745,3545,0,0,3549,342,3629,0,0,72,28,17,6,18,1529,16187,3087,863,7412,14801,9903,7,118,35,5,0,0,0,237,39,6,3,20,TRUE,NA1_4455601476
4,0,4034,7,5,293,964,293,932,1,2,0,3771,3225,0,0,0,0,0,168,3222,1077,249,0,0,2082,370,1477,0,0,37,18,5,1,7,931,5304,1448,288,1763,2997,2551,8,36,8,4,0,0,0,36,22,3,7,7,TRUE,NA1_4455544394
9,0,10443,13,7,182,2454,182,9013,8,4,0,7350,6475,0,1,0,0,1,545,12987,3719,2640,0,0,3460,240,12801,0,0,89,44,23,7,29,1809,27432,5109,1138,16500,17740,13006,26,154,189,5,0,10984,1149,1059,52,5,7,23,FALSE,NA1_4455518716
15,0,11498,14,7,0,99,0,8096,5,5,0,6768,6625,0,0,0,0,0,827,14876,5762,8491,0,0,2316,365,4509,0,0,75,59,33,11,47,1941,17311,6245,1318,13955,27387,21421,12,229,100,5,0,118,118,953,58,5,4,25,FALSE,NA1_4455474646
15,0,8973,12,6,660,2079,660,2674,0,3,0,6372,5700,0,0,0,0,0,0,8457,1975,823,0,0,3580,306,1734,0,0,52,58,13,6,18,1464,12037,2282,1033,2797,20166,16962,8,103,0,5,0,0,0,239,45,4,3,22,TRUE,NA1_4455446986
18,1,15116,16,11,0,1928,0,4613,1,7,0,8930,7950,0,1,0,0,1,1217,16125,4945,5629,0,0,5005,615,3837,0,0,111,69,27,11,37,2196,21461,5890,1674,10077,34041,26489,23,179,33,5,0,330,330,610,76,4,8,35,FALSE,NA1_4455410486
8,0,10185,13,8,270,750,270,7384,3,5,0,6331,6000,0,0,0,0,0,1029,11933,2814,3172,0,0,2441,179,8968,0,0,111,24,53,7,41,1897,14375,2993,5451,12728,8639,5897,10,243,94,9,0,0,0,587,54,6,7,27,FALSE,NA1_4455370112
9,0,10536,13,8,464,1006,464,9771,5,5,0,7867,7350,0,0,0,0,0,1025,14176,5041,5861,0,0,3045,702,11528,0,0,101,55,30,5,39,2024,21996,5743,1394,17961,21825,15871,16,207,130,5,0,4775,0,572,65,6,9,33,FALSE,NA1_4455283010
23,1,13602,15,8,931,2039,931,8579,4,4,0,9033,8525,0,1,0,0,1,845,10941,3778,6183,0,0,3475,357,7946,0,0,103,33,63,8,52,1970,14819,4538,6183,14755,15338,12182,14,261,143,10,0,402,402,625,74,5,11,31,TRUE,NA1_4455106224
4,0,7998,11,6,668,2013,668,5982,6,4,0,6186,5800,0,0,0,0,0,441,26978,5706,8894,0,0,3909,1348,6476,0,0,75,45,69,8,13,1791,30887,7054,4366,15818,5180,2447,16,168,126,5,0,0,0,446,62,4,2,27,FALSE,NA1_4454826146
6,0,5353,9,7,247,247,247,5925,5,4,0,4832,4425,0,0,0,0,0,387,6384,1695,3010,0,0,3050,1019,5074,0,0,33,41,49,5,20,1260,9435,2715,2523,8367,231,282,13,193,69,4,0,0,0,281,41,5,3,20,FALSE,NA1_4454804663
18,0,13174,15,3,6760,9153,6760,12256,4,1,0,14962,13925,1,6,0,5,1,1200,180472,20523,11609,53,0,16026,2570,8386,0,0,155,46,124,11,42,1882,196499,23093,5044,20093,5736,4254,197,485,168,5,0,0,0,97,24,1,0,9,TRUE,NA1_4453554550
7,2,10086,13,11,435,801,435,5236,6,7,0,9181,7700,2,7,0,3,1,361,36194,14267,3140,1,0,3888,1323,5668,0,0,48,40,118,13,52,1660,40774,16283,1769,9212,116,0,35,152,115,1,0,692,692,403,66,9,10,44,FALSE,NA1_4453496053
23,0,12772,14,11,240,1250,240,11776,4,9,0,9709,7725,0,1,0,0,1,1283,16249,4126,7024,0,0,4726,804,9823,0,0,126,47,82,8,54,2203,21002,4957,6976,17773,13099,10264,18,364,158,6,0,26,26,925,86,9,6,43,TRUE,NA1_4453436705
13,0,9467,12,5,1804,5836,1804,5380,3,2,0,7410,6160,0,2,0,0,1,793,35878,8588,3380,0,0,6440,1334,6497,0,0,62,51,75,6,26,1587,42319,9922,3467,10119,8932,6346,20,248,95,5,0,0,0,240,52,3,4,25,TRUE,NA1_4453310714
29,0,14334,15,10,1213,4635,1213,5616,2,4,0,9528,8975,0,1,0,0,1,1060,19968,8194,2320,0,0,4398,1188,6189,0,0,97,93,39,8,45,1859,26116,9519,3367,8910,38797,32073,15,203,83,5,0,1749,136,400,72,4,8,30,TRUE,NA1_4452597926
22,0,15307,16,14,1394,6253,1394,14208,6,9,0,10157,8825,0,0,0,0,0,712,16465,5378,8504,0,0,3829,482,9281,0,0,110,107,49,9,54,2339,24018,6735,2706,18861,44712,33962,18,245,227,6,0,3723,873,1075,97,8,10,43,TRUE,NA1_4452503635
12,0,6306,10,5,285,359,285,9167,6,2,0,5937,5560,0,1,0,0,1,293,8729,3046,3339,0,0,2154,948,5958,0,0,64,43,19,4,27,1389,10884,3995,1775,10608,11091,8914,13,154,129,5,0,0,0,1311,42,3,5,16,FALSE,NA1_4450715685
20,0,11212,13,7,541,1076,541,5477,2,5,0,8333,6910,0,0,0,0,0,805,10201,3673,3138,0,0,2840,775,5810,0,0,87,80,21,8,31,1809,13369,4775,1428,9085,33357,28108,12,153,48,9,0,326,326,136,71,5,9,32,TRUE,NA1_4450398922
10,0,13795,15,10,627,3950,627,7402,3,7,0,8635,7985,0,0,0,0,0,1374,33235,9150,6206,0,0,4781,202,6104,0,0,36,61,119,14,29,2119,38083,9418,2297,12396,713,0,34,174,114,1,0,66,66,86,70,8,18,36,TRUE,NA1_4450363239
8,1,8196,11,6,1150,4695,1150,3064,2,4,0,7285,6200,0,2,0,0,1,966,23234,9530,2166,0,0,3592,588,4111,0,0,34,28,110,8,33,1472,27534,10826,2498,6710,53,0,6,128,59,1,0,707,707,432,45,4,1,23,TRUE,NA1_4449899216
23,1,14316,15,11,170,747,170,7917,2,9,0,9036,6725,0,2,0,0,1,1566,15714,3820,5711,0,0,5201,314,6697,0,0,92,73,35,11,36,2093,20915,4134,1382,12962,37888,27621,23,183,49,7,0,0,0,553,81,9,12,33,TRUE,NA1_4449829443
23,0,13193,15,9,570,1666,570,12904,5,5,0,9349,7350,0,1,0,0,1,1225,21714,5381,3685,0,0,6101,664,11625,0,0,107,58,40,9,55,1969,28600,6829,1763,16886,22626,17529,18,296,160,7,0,783,783,1576,73,7,9,39,FALSE,NA1_4449804208
20,0,8619,12,6,222,2753,222,5976,3,3,0,6670,6550,0,0,0,0,0,627,7453,2351,2764,0,0,2295,431,5446,0,0,72,66,26,6,28,1422,11174,2782,839,8801,21875,16812,6,140,72,7,0,1425,0,590,37,4,2,18,TRUE,NA1_4449658868
18,0,9242,12,8,395,1003,395,11497,7,5,0,7631,7300,0,1,0,0,1,528,9416,4783,1202,0,0,2851,844,12809,0,0,89,86,37,8,45,1765,15367,5886,1467,15490,38865,30835,15,168,182,5,0,3099,259,1478,54,6,6,25,FALSE,NA1_4449633294
8,0,14540,15,3,159,9174,159,11967,3,1,0,10212,9575,1,2,0,2,1,965,116463,18179,2419,4,0,19824,1270,11933,0,0,54,40,209,17,37,1803,142646,20573,3833,14824,1902,0,201,436,79,1,0,6358,1123,470,15,1,0,7,FALSE,NA1_4449436403
19,0,10770,13,12,204,874,204,12082,6,8,0,7933,7450,1,2,0,2,1,666,18060,8071,8891,0,0,3326,1359,7646,0,0,50,72,29,8,45,1948,22798,10843,3639,17592,2416,0,15,90,148,1,0,1412,1412,1054,80,8,11,35,FALSE,NA1_4449383486
7,0,8221,11,6,899,2813,899,6175,5,3,0,6720,5450,0,0,0,0,0,511,15393,5225,1858,0,0,2812,999,9558,0,0,53,37,62,7,29,1662,18206,6224,1301,11532,6944,5486,9,163,126,5,0,0,0,115,48,4,2,24,TRUE,NA1_4449380216
8,0,8419,11,5,0,876,0,8256,6,2,0,6430,5925,0,1,0,0,1,469,16511,7960,6783,0,0,4477,1468,10959,0,0,56,45,62,8,44,1579,20989,9428,2946,18326,5035,3380,19,186,178,5,0,0,0,583,44,3,5,16,FALSE,NA1_4449303690
1,0,3564,7,5,0,0,0,2075,3,2,0,3522,3150,0,0,0,0,0,382,6179,1598,1663,0,0,1410,594,3155,0,0,34,25,11,1,15,1060,7590,2193,396,4928,4608,3753,1,115,40,5,0,0,0,110,9,3,1,5,FALSE,NA1_4449292160
10,3,14886,16,4,0,7047,0,12376,1,2,0,10707,9200,2,5,0,3,1,1214,93692,14854,6679,4,0,16744,1083,7006,0,0,56,46,219,19,35,1811,126477,16937,4787,14266,1152,0,196,339,39,1,0,16041,998,579,31,2,9,9,TRUE,NA1_4449076274
15,0,7936,11,5,1045,4033,1045,5154,3,2,0,6834,6475,0,2,0,0,1,1019,11589,3110,1700,0,0,3612,1598,7274,0,0,80,37,56,5,38,1484,17148,4746,4649,9204,7618,5580,9,293,26,7,0,1945,37,229,44,3,5,20,FALSE,NA1_4449062351
13,0,6942,10,6,296,4222,296,3246,4,3,0,5472,4950,0,0,0,0,0,325,9469,2243,3439,0,0,3758,579,3319,0,0,53,44,14,5,16,1314,15135,2822,1152,6817,11437,8860,16,129,68,5,0,1907,0,58,38,4,4,16,TRUE,NA1_4448325358
1,0,6155,10,5,228,450,228,6209,3,3,0,5464,4825,0,1,0,0,1,860,9521,3909,2916,0,0,2549,655,6417,0,0,68,46,24,5,42,1454,12070,4565,907,9592,14425,11086,12,166,52,5,0,0,0,259,40,3,6,19,FALSE,NA1_4448371478
12,0,10453,13,8,341,514,341,10385,6,6,0,6685,6450,0,0,0,0,0,792,10643,3050,5054,0,0,3424,816,9252,0,0,113,25,74,5,40,1862,14067,3867,6280,15390,10387,8347,9,300,151,6,0,0,0,1083,56,6,8,25,FALSE,NA1_4448278330
22,0,10530,13,7,698,1319,698,12232,4,4,0,8291,7575,0,1,0,0,1,965,9531,2998,5722,0,0,3748,792,10482,0,0,87,27,52,7,39,1676,13279,3790,4340,17105,11414,5550,12,315,137,7,0,0,0,900,62,5,9,32,TRUE,NA1_4448284853
17,0,10019,13,9,0,2618,0,11048,9,5,0,8743,7725,1,2,0,2,1,580,19259,6504,4172,4,0,3838,1550,13200,0,0,49,35,70,11,31,1868,23253,8209,3135,19381,5265,3288,28,171,239,5,0,154,154,2008,65,7,11,24,FALSE,NA1_4448142259
21,0,12106,14,10,1205,2174,1205,11547,7,4,0,8944,8625,0,0,0,0,0,786,13355,5557,7499,0,0,3863,686,8951,0,0,80,62,28,8,39,1967,17218,6244,1453,16923,26414,21461,12,174,186,5,0,0,0,472,78,6,7,29,FALSE,NA1_4448001988
12,0,10974,13,10,0,0,0,7323,6,7,0,8243,7600,0,1,0,0,1,688,13877,5542,9824,0,0,3325,514,5490,0,0,90,67,40,11,45,2110,18225,7078,1387,15449,29505,23584,12,235,146,5,0,1021,1021,134,68,8,3,36,FALSE,NA1_4447956308
7,0,8850,12,5,261,261,261,8091,6,2,1,7523,7540,1,5,0,2,2,499,29531,12456,3674,0,0,2884,534,8588,0,0,41,31,103,11,43,1723,33561,14136,1771,13053,454,0,26,148,152,1,0,1145,1145,789,55,2,6,27,FALSE,NA1_4447931352
23,0,14003,15,11,660,1997,660,11658,6,7,0,9405,8600,0,0,0,0,0,569,19757,5702,3488,0,0,4834,416,11366,0,0,107,112,38,10,46,2368,39016,6913,2197,16210,46894,37175,18,231,170,7,0,14424,794,1355,82,6,8,36,FALSE,NA1_4447863690
9,0,8428,11,9,341,746,341,4918,5,7,0,6003,5075,0,0,0,0,0,458,9521,2694,4737,0,0,3332,700,4695,0,0,69,55,28,6,30,1602,12853,3394,1029,9661,17470,13697,12,145,110,5,0,0,0,228,62,7,8,27,FALSE,NA1_4447798257
14,0,9524,12,7,0,276,0,7695,5,4,0,6132,6075,0,0,0,0,0,609,10937,3415,5240,0,0,2713,977,7724,0,0,81,71,23,5,28,1645,13650,4393,1187,13151,22451,18544,7,176,76,5,0,0,0,186,39,5,1,21,FALSE,NA1_4447766596
23,0,13124,15,12,682,4077,682,9491,4,6,0,8864,8675,0,1,0,0,1,1034,10949,3861,5177,0,0,3714,935,7587,0,0,67,70,25,8,30,2055,18268,6069,1294,13234,28173,21477,9,147,172,6,0,3604,1272,469,64,6,3,33,FALSE,NA1_4447759898
6,0,7709,11,6,240,347,240,8635,8,3,0,6059,5850,0,1,0,0,1,465,6664,1934,5187,0,0,3170,598,7760,0,0,52,40,19,4,19,1487,9834,2532,1029,14218,10733,8269,5,117,200,5,0,0,0,1270,36,4,1,19,FALSE,NA1_4447684543
11,1,5122,9,4,902,1579,902,2647,0,1,0,4924,3600,0,1,0,0,1,0,8022,2701,1331,0,0,2687,357,2867,0,0,46,45,16,2,21,912,10710,3058,474,4199,10158,7979,8,130,0,5,0,0,0,0,16,2,2,7,TRUE,NA1_4447572057
1,0,5507,9,2,309,309,309,4056,4,0,0,4512,4335,0,1,0,0,1,791,14193,4494,4899,0,0,1865,263,4130,0,0,26,39,10,3,16,1205,16363,5061,832,9122,593,0,16,26,104,1,0,303,303,91,21,0,3,8,FALSE,NA1_4447507386
27,0,17403,17,14,698,1747,698,12313,4,10,0,10721,8825,0,2,0,0,1,1199,18269,4988,7265,0,0,3408,646,7712,0,0,105,85,33,13,46,2368,25702,8119,2252,16819,44940,34248,21,219,150,5,0,4024,2484,1841,82,8,6,40,TRUE,NA1_4447347605
26,2,13588,15,8,880,4490,880,7686,0,5,0,9375,7975,1,2,0,2,1,0,14377,4907,5983,0,0,3014,734,5604,0,0,79,95,35,9,39,1793,19478,6018,1913,12185,45660,33720,13,196,0,5,0,2086,376,597,70,2,7,32,TRUE,NA1_4446909232
10,0,8794,12,6,798,1153,798,6000,2,3,0,7164,6550,0,1,0,0,1,887,12376,5981,5271,0,0,2107,802,4802,0,0,91,50,36,6,43,1777,14484,6783,1155,10283,21893,16240,7,209,54,5,0,0,0,209,40,4,0,22,FALSE,NA1_4446753203
15,0,6563,10,5,396,1789,396,3788,2,2,0,5721,4825,0,0,0,0,0,446,6747,2249,2110,0,0,3056,973,4049,0,0,56,38,12,3,22,1170,9804,3223,772,6228,13395,9488,16,95,29,5,0,0,0,68,37,3,5,17,TRUE,NA1_4446623614
16,1,10009,13,6,720,4790,720,3344,0,4,0,7413,6400,0,1,0,0,1,0,8654,2762,3282,0,0,2500,426,2036,0,0,73,49,30,6,23,1703,12589,3197,960,5451,17456,13508,10,117,0,5,0,1433,8,132,76,4,8,33,TRUE,NA1_4446567869
20,0,9337,12,7,1286,2326,1286,3182,1,4,0,8265,6925,1,2,0,2,1,926,10160,2943,1467,0,0,3065,700,3836,0,0,60,60,18,6,21,1449,16640,3882,1488,5383,20367,16888,10,124,27,8,0,3414,239,80,54,5,5,20,TRUE,NA1_4446314051
13,0,7506,11,6,343,1517,343,4744,3,4,0,6434,6150,0,1,0,0,1,626,9860,3864,1468,0,0,2507,354,5444,0,0,57,40,28,6,26,1337,12368,4219,847,7778,10998,8384,8,163,74,5,0,0,0,864,42,4,2,19,TRUE,NA1_4446321354
9,0,12429,14,8,75,1414,75,12259,6,3,0,8855,8475,0,2,0,0,1,756,43119,12135,8400,0,0,3309,506,7663,0,0,56,73,157,20,41,2429,46803,12641,4493,16721,381,0,17,246,156,1,0,374,0,658,97,6,3,45,FALSE,NA1_4446237224
5,4,11785,14,3,130,130,130,3735,2,1,0,8418,8025,1,4,0,4,1,614,92698,16433,6959,0,0,9327,739,1703,0,0,47,31,164,13,35,1549,102686,17749,987,9156,174,0,153,339,55,1,0,660,576,493,17,1,2,8,FALSE,NA1_4446252660
4,0,6545,10,4,0,61,0,6912,6,2,0,5024,4850,0,0,0,0,0,371,14022,3886,9541,0,0,1741,1028,4783,0,0,40,31,56,3,19,1376,15763,4915,2759,14424,3451,2381,18,125,118,5,0,0,0,100,35,2,3,18,FALSE,NA1_4446176673
27,0,17791,17,14,158,1914,158,10887,5,10,0,10510,9510,0,1,0,0,1,560,18212,5402,9436,0,0,3426,1170,7055,0,0,117,88,44,12,38,2443,22865,7800,2220,17400,50695,41298,16,232,124,6,0,1227,1227,908,100,12,10,49,FALSE,NA1_4446148620
6,0,6145,10,6,891,4752,891,4697,4,4,0,5815,5635,0,1,0,0,1,495,15668,4551,4775,0,0,4232,694,3817,0,0,52,33,65,5,27,1333,21596,5246,1839,9007,1987,1541,11,171,72,4,0,1695,0,414,40,4,1,18,FALSE,NA1_4446133149
23,1,11489,14,5,837,1481,837,5044,1,2,0,8593,7125,0,1,0,0,1,591,13066,3935,2083,4,0,3207,557,4116,0,0,68,74,30,7,35,1591,17290,5253,1341,6703,32114,24357,17,185,16,5,0,1016,760,502,52,3,2,16,TRUE,NA1_4445047667
6,0,7898,11,6,1707,10521,1707,3749,2,3,0,7132,6000,1,2,0,2,1,766,20401,3896,821,4,0,5105,1055,4360,0,0,63,44,76,5,23,1470,29287,5204,2211,5192,3489,2811,9,212,30,5,0,3780,252,10,50,4,4,21,TRUE,NA1_4444295187
5,1,2467,6,4,247,247,247,1314,1,1,0,3598,3400,0,1,0,0,1,212,5735,2528,1698,0,0,2840,1269,882,0,0,16,14,26,0,10,616,8576,3798,456,2581,1066,576,4,62,8,2,0,0,0,0,11,2,0,6,TRUE,NA1_4444303391
5,1,7336,11,4,0,1062,0,4317,5,2,0,6841,6450,1,3,0,2,1,740,30452,13429,5998,0,0,2681,1001,5155,0,0,46,43,135,11,46,1575,34733,16014,2050,11267,730,0,20,213,117,1,0,1599,1583,112,37,2,2,20,FALSE,NA1_4444309920
19,1,13247,15,12,419,3277,419,16110,6,6,0,10193,10025,0,2,0,0,1,753,17595,6817,9767,0,0,4462,1169,10217,0,0,100,78,128,12,53,2348,24407,10336,12465,20375,3804,223,18,330,198,2,0,2349,2349,391,105,7,8,41,FALSE,NA1_4444225021
9,0,5951,9,6,0,97,0,5375,3,3,0,4960,4685,0,0,0,0,0,867,8195,2751,5020,0,0,2523,797,5077,0,0,67,21,30,4,43,1224,10718,3549,2141,10097,1810,1227,8,298,82,4,0,0,0,0,32,4,4,14,FALSE,NA1_4444230789
16,0,8268,11,7,703,1428,703,5918,3,4,0,6269,5200,0,0,0,0,0,708,7611,2688,4670,0,0,3804,637,4358,0,0,56,65,18,6,27,1460,16443,3325,870,10280,18624,14354,26,116,71,5,0,5027,0,1251,43,4,3,21,TRUE,NA1_4444123968
13,0,9212,12,5,1831,6729,1831,2793,0,2,0,7181,5550,0,0,0,0,0,0,15809,3761,813,0,0,3785,1018,3240,0,0,73,59,22,5,22,1431,23282,4780,650,4054,21372,16402,11,181,0,5,0,3687,0,0,48,3,4,16,TRUE,NA1_4444078766
16,0,8183,11,7,1726,4161,1726,5864,3,4,0,7437,6625,0,1,0,0,1,432,6230,1597,3871,0,0,5055,760,4240,0,0,34,44,49,4,25,1506,15416,2357,5211,8424,1191,450,26,118,54,5,0,4130,0,311,52,5,5,20,TRUE,NA1_4443960523
17,0,13058,15,8,622,622,622,11982,4,4,0,8275,7500,1,2,0,2,1,612,15894,3277,4367,0,0,3297,563,11600,0,0,86,80,33,9,36,1886,20761,5411,1411,16663,35093,27297,15,263,94,9,0,1570,1570,695,65,6,7,28,FALSE,NA1_4443953986
19,1,14680,15,12,1535,2833,1535,5715,0,5,0,10231,8375,0,1,0,0,1,1828,11681,3520,899,0,0,3884,1108,2356,0,0,68,81,28,7,23,1832,15566,4628,1481,3256,32842,25887,15,115,0,8,0,0,0,0,63,6,7,32,TRUE,NA1_4443868723
23,0,13691,15,11,2508,4063,2508,15650,7,5,0,10869,10750,0,1,0,0,1,749,32349,9685,11487,4,0,4514,1764,11884,0,0,70,64,79,12,40,2078,37088,11674,6799,23979,10417,5571,14,225,209,5,0,224,224,608,67,4,4,31,FALSE,NA1_4443892758
17,0,12529,14,10,716,2129,716,5849,7,7,0,7642,6550,0,0,0,0,0,497,7800,2745,7786,0,0,2742,483,4478,0,0,58,56,69,7,30,1775,10574,3260,7405,12759,707,0,13,192,113,1,0,31,31,494,63,8,6,30,TRUE,NA1_4443529558
4,0,7023,10,6,0,427,0,7645,6,3,0,5558,5200,0,0,0,0,0,865,20988,4121,7427,1,0,2973,1253,6329,0,0,45,39,63,5,23,1548,23962,5375,3646,15245,5623,3890,22,232,150,5,0,0,0,1487,58,4,4,24,FALSE,NA1_4443528167
11,0,7241,10,6,108,553,108,4855,7,4,0,6269,5785,0,0,0,0,0,335,7908,3078,4566,0,0,2338,802,5195,0,0,66,59,25,4,19,1475,10247,3881,1255,10294,19960,17591,10,108,130,5,0,0,0,531,38,4,3,19,FALSE,NA1_4443486838
3,0,3479,7,6,287,287,287,3639,5,3,0,3859,3000,0,0,0,0,0,377,7062,2547,1830,0,0,2862,1034,5008,0,0,23,22,40,6,9,971,9958,3615,1411,7212,1747,1202,5,97,50,5,0,33,33,373,27,4,3,11,FALSE,NA1_4443485530
4,0,7283,10,7,738,738,738,4447,7,5,0,5819,5275,0,1,0,0,1,493,11624,3619,2069,0,0,3149,741,7490,0,0,33,28,44,6,20,1542,14773,4360,1523,10917,2990,2563,13,123,158,5,0,0,0,1357,49,5,4,25,FALSE,NA1_4443513228
10,0,8672,12,10,275,3894,275,9377,8,6,0,7085,6550,0,0,0,0,0,423,16713,7419,3973,0,0,3405,1245,9848,0,0,60,44,74,7,32,1753,22114,8664,2211,14520,7669,6991,13,211,223,5,0,1995,0,698,55,8,6,30,FALSE,NA1_4443510404
36,0,13340,15,12,1800,5005,1800,10488,4,6,0,9689,9275,0,0,0,0,0,773,12819,3394,7683,0,0,4696,1190,12253,0,0,103,42,87,7,44,2033,17651,4720,6207,20343,17403,10984,16,258,122,9,0,134,134,407,79,8,8,33,TRUE,NA1_4443423899
25,0,13356,15,11,1376,3908,1376,10564,5,8,0,9356,7725,0,0,0,0,0,655,23727,9930,2795,0,0,3396,1674,9691,0,0,84,68,104,14,57,2079,28549,11605,4083,12857,15385,12987,18,237,139,5,0,1425,0,371,82,9,7,38,TRUE,NA1_4443285645
15,1,8820,12,7,2148,3897,2148,3528,0,3,0,7279,6250,0,1,0,0,1,0,17099,4200,524,0,0,4110,1521,3389,0,0,53,42,56,7,14,1449,21210,5722,2624,3913,5972,5404,22,133,0,5,0,0,0,0,54,5,8,18,TRUE,NA1_4442049346
9,0,6995,10,4,150,340,150,6459,5,1,0,6215,5550,0,1,0,0,1,580,17172,4459,6267,1,0,3090,1418,6069,0,0,43,34,51,5,21,1324,20262,5878,2280,12980,3173,2062,28,182,104,4,0,0,0,643,26,2,3,13,FALSE,NA1_4442032463
6,0,7687,11,3,0,387,0,6928,6,0,0,5472,4825,0,1,0,0,1,395,7269,3153,5922,0,0,2246,544,5210,0,0,69,46,31,5,30,1464,9516,3697,1111,11597,14421,11747,3,170,161,5,0,0,0,464,29,1,1,13,FALSE,NA1_4441994628
8,0,7246,10,7,467,577,467,6931,5,4,0,6598,6435,0,2,0,0,1,704,15990,6757,2521,0,0,3693,1507,10375,0,0,53,37,62,6,40,1528,19684,8265,1028,13684,5068,3553,21,164,128,5,0,0,0,787,47,5,5,20,FALSE,NA1_4441938443
10,0,8333,11,4,924,1565,924,5695,2,1,0,6500,5485,0,1,0,0,1,592,17479,4320,3973,0,0,4563,1363,4397,0,0,62,34,53,6,27,1297,22043,5683,1621,9068,5600,3584,13,177,50,5,0,0,0,697,38,2,4,12,TRUE,NA1_4441810614
9,0,9407,12,7,204,4822,204,7960,3,5,0,6406,6075,0,1,0,0,1,932,17600,5187,5720,0,0,3825,1690,7556,0,0,60,42,75,6,23,1594,25878,6877,3800,13536,8764,6431,22,167,66,5,0,4452,0,260,48,5,2,24,FALSE,NA1_4441586191
